Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Label
0.5723038143439584,0.5943447275575241,0.7020925842052528,0.6535261076926708,0.6491579323165215,0.7894702879287161,0.7480710243727888,0.7643039909554549,0.7355133984164347,0.7559072525868871,0.7262313565889481,0.7434244631953019,0.7681948387964026,0.7389219359581064,0.7137482120947104,0.7502954437582214,0.7608394644177502,0.7287014689704935,0.727237570005674,0.7237462262809242,1
0.5920503365751526,0.5543885528984698,0.6458291461368755,0.6461257315652006,0.67150507915639,0.7446729395184872,0.7439454730347579,0.7250944404462847,0.6747034484432033,0.7191681616993861,0.7198274728630469,0.7064863629785273,0.7176119742847306,0.7524141703547421,0.701549648728943,0.7168803175060483,0.7458177535458836,0.7393502929677491,0.6834799866581336,0.68338648846646,3
0.5691230059656142,0.6166845066333465,0.6751255836561622,0.6813853586215304,0.6711907390191183,0.772394713014893,0.8287150825159623,0.7837972780372942,0.7775288254175652,0.7677131168607046,0.74896315548714,0.7190960544068898,0.7419697957835187,0.7597261689762265,0.7683274779947886,0.7519904475076322,0.7680495019262477,0.7421843291063491,0.7109813809313519,0.7168868768541464,6
0.578129550812741,0.6350668704017559,0.7174051226786542,0.6600112738699639,0.7351553669825508,0.7936250374652841,0.7731204315204268,0.7972683829894209,0.7814525191580892,0.7787380258887001,0.7787298553342058,0.7557150198040461,0.7260714198976853,0.769937493115525,0.7501856901732212,0.7425119021371664,0.7613677977541657,0.7199146448127882,0.7323535579311327,0.6957828725880362,8
0.5649656718660588,0.5847459404665445,0.6942874280483771,0.6595960475871974,0.6294080078076462,0.7677808789613374,0.7401714770063286,0.7498450591921229,0.7162241448261635,0.7568130499992833,0.7123716791382227,0.7430373526602515,0.7704387305769367,0.7460241222546554,0.7037159205992543,0.7506868619327326,0.75850457552964,0.7259276650765809,0.7265588836057734,0.7247900519699259,1
0.5723567851916708,0.5730475126205701,0.6801562146322306,0.6417354059148115,0.7153529016060105,0.7602262056680845,0.8006613838982122,0.8208961842089313,0.7636930672182991,0.7528385978028501,0.7394283199292164,0.7376092317886718,0.7406928324491651,0.7379072201166663,0.7472767902174646,0.7503462736327469,0.7576549167326131,0.7511989546352223,0.7150910021970214,0.7044506483429309,2
0.5849717328911034,0.6097979702803638,0.689753039974948,0.6705113423758092,0.6763130881290312,0.7877701377487195,0.7747956184587043,0.8149861853396649,0.7960299224550587,0.774154058130381,0.744516338832105,0.7194938464191423,0.737324761455251,0.7488820532248098,0.7208215023218614,0.7409692845668033,0.7491402373297791,0.7357946898401093,0.7140901626124996,0.6934965840472995,4
0.5897566091970287,0.547976326685487,0.6482187902186807,0.6441726740435387,0.6598122977273871,0.7376534259835216,0.7387712538520312,0.7440024367921942,0.6730931839502757,0.7298281305734469,0.704069677861426,0.7153666757595835,0.742368286821054,0.7505729102672188,0.7002544395498889,0.7086830664494543,0.7434283252905733,0.7138315723149413,0.6929366352433087,0.702777726132257,3
0.5691475111955141,0.6118058748771935,0.6758226436951307,0.6805993918645714,0.6800863260879907,0.7758017704446051,0.8256574404146565,0.7563199924501856,0.7541756083799667,0.7602520309227625,0.7222221831455609,0.7280506593258024,0.7440745257263456,0.7463085789291697,0.7645734240989838,0.7432117970228287,0.7625407439405582,0.7445732309211512,0.7216461102198121,0.7044405820437432,6
0.5908182535715631,0.5858253015147723,0.6864279703866593,0.7202191154584389,0.7246312481831065,0.7463686244507635,0.7152216177729469,0.7861616241683926,0.798011957722035,0.7656571414628965,0.7675620384785586,0.7063242045443805,0.7886799362935253,0.7685010164311099,0.713214592985514,0.7275469545738522,0.7435101444667965,0.7370192431102384,0.6886038710805331,0.7022907540003445,4
0.5743939120038842,0.6102782541767418,0.6994340594674741,0.6906822969667165,0.6686686914971312,0.7884635661299001,0.7744540955221343,0.7927421018927892,0.8119919696844885,0.7937216012834615,0.756863339801036,0.7486561637558855,0.7556197937115287,0.758252727280145,0.7198023479461054,0.743886213424343,0.7504032142996551,0.7288499940801483,0.7167047044386496,0.6893210715143319,4
0.5615387466272784,0.5774794429073021,0.6840862309203284,0.6261545241801739,0.6747028824012675,0.7658813441039249,0.7290647907112419,0.7566091887328867,0.6998760693802545,0.7137596679078039,0.696175979418845,0.699606058857134,0.7154710534963524,0.7136818383757664,0.7075047249725068,0.7075217593208728,0.7231694360455199,0.7253501239347268,0.6832464687567827,0.7016704349919034,9
0.573112794100399,0.6214471384275022,0.7013201828390392,0.6942775099147664,0.7051804518949285,0.7891070548027517,0.8470271666167739,0.7754727069555855,0.7502389252692809,0.7505713462493172,0.7280815530324806,0.7322987169787206,0.7566854346813933,0.7500739184767273,0.7601948564566215,0.7479373737915221,0.7506770327997718,0.7518892819721091,0.7156752270787298,0.6995961285700811,6
0.5886492166728975,0.5497248233733969,0.6358262108266859,0.6326836270376003,0.6500609751760992,0.7186662884013881,0.7300746881665738,0.7244681761876199,0.6513875953799895,0.7019432625229058,0.694564511332277,0.7017687889769144,0.724366801356946,0.7396176734360633,0.6971249429876534,0.7074562341527517,0.7357696764273713,0.713158634732589,0.6906199732784171,0.6922009656751539,3
0.5848674119701216,0.5707725535489755,0.6650888842153124,0.7198727630141583,0.7023690694914845,0.760808386624992,0.7055709869038032,0.7548578442278976,0.7946307498895162,0.7311783515996048,0.7317875051795848,0.7077286250879221,0.7555139369037949,0.7409236461259481,0.7034314132015556,0.7030354171411861,0.7244567103074542,0.7175042777024824,0.6921277426330101,0.7070019547938113,4
0.5791700262677666,0.6212961556057208,0.7103211598496396,0.6465351279411251,0.7318436516533835,0.7797695834502119,0.7564326428810255,0.7854447063568772,0.7489530197944634,0.7185408335636206,0.7501339483658314,0.7346297033645319,0.6911615558792339,0.7734519116221896,0.754421061164121,0.7578788221111253,0.7571307190219498,0.7279215233857937,0.7361906748706194,0.6919628411744969,8
0.576204367560275,0.6076720493044985,0.6869013412899364,0.6880190507575481,0.671391901378177,0.7851393383259254,0.7670212054012939,0.805554954924649,0.805526369156152,0.765516957461488,0.7333426094765685,0.7214747712820393,0.7235346260342642,0.7450701287219064,0.7142533172048774,0.7348898215480723,0.7351989370840813,0.7264134203089173,0.7149888643953812,0.6871276487048279,4
0.5693160650002779,0.6199494451101998,0.6836325788245785,0.6824236505896937,0.6800459781792112,0.7729315773192318,0.840183865354811,0.75864188777079,0.7601753151147733,0.7594124126314401,0.7270794386900793,0.715210493353295,0.7426687974684936,0.7541506543016001,0.7695269331832044,0.7461595834295256,0.7472043534493423,0.7492344955981748,0.7168174664365289,0.7015607532723638,6
0.5644599027488261,0.6200608360504335,0.6935429118265218,0.6816016592154055,0.696287722576089,0.7928426750177846,0.8471944824636912,0.7613759544496009,0.7416506123083385,0.7710021285530007,0.732688472858185,0.7370759658124417,0.758414987946826,0.7606625258270224,0.7615352320313764,0.739153963283977,0.7560388430694039,0.7379737991250936,0.7158559442228021,0.7100478633976544,6
0.5663893281413599,0.5692403975660889,0.6757315670039683,0.6237272255930957,0.7121541647508988,0.7415352100341065,0.8381161895398874,0.7681945875693451,0.7233199459009896,0.7276948631013793,0.7476880536294213,0.7049669675747262,0.7240380910656237,0.7600912912550838,0.7691861361092409,0.7240722402530485,0.7382784880928763,0.742915239818445,0.716816136075693,0.7069928740061263,2
0.5763531722702029,0.6088457888674383,0.7155353172541714,0.6336625371464206,0.7310112825034114,0.7714178704975815,0.7731904180135787,0.8078781858897355,0.7671929555026706,0.7202615282387186,0.766800849020614,0.7273820837893169,0.6698539969682019,0.7562832576871558,0.7416211695015359,0.7393499982637406,0.7543887178241492,0.7255078448169912,0.7072123861677465,0.6851722017566106,5
0.5863243072937868,0.5524451190914672,0.6449648012375263,0.6418373949182649,0.6639423296379783,0.7365106294641406,0.7345030897727786,0.7113273939711336,0.647382340624424,0.7124379837083858,0.7182824880064499,0.7127286949581249,0.7279469233465757,0.7546943490373238,0.7148281399462101,0.7073167369233959,0.7395343456766631,0.72615549371741,0.6929594997706328,0.6810895265037076,3
0.5711883388908071,0.622741685882549,0.6998499975922099,0.7012156660240819,0.6922906331305942,0.7954439762308013,0.8507512406938395,0.7870785194225554,0.7731819710029564,0.7730483520013351,0.7492174976219392,0.7278896403994467,0.7638878563892368,0.7502753673572902,0.769160267764505,0.7538932137453258,0.7603259961544968,0.7459702987877123,0.7099203819626896,0.7045169938683822,6
0.534552406937908,0.5634662993870505,0.6608461058272048,0.6897515353037391,0.6126017326798585,0.6269815623233836,0.7176726753499636,0.7595705562601883,0.7280758760264274,0.7298385053488364,0.7584650787086502,0.7517303779847043,0.7294893917902436,0.7270227538612684,0.7018493953099734,0.7040107524402034,0.6864370370410592,0.6934490069557523,0.6775027467774076,0.7056608555765373,0
0.5875990591678101,0.5498513577815348,0.6389274910058744,0.6398275448470345,0.6514622401403658,0.7249411903629736,0.7137994109555963,0.7274598947707468,0.6557356173086845,0.7086635381463727,0.7095784391050108,0.7097580210059703,0.7259384249448179,0.7506117837890253,0.7047417533367077,0.7207219924117316,0.7408634941585572,0.7195677841252581,0.6891612007042791,0.6979193955199086,3
0.5930373040430118,0.5558261284916246,0.6517636499568682,0.6472990234700302,0.6539050603989144,0.7327569993653941,0.7206856843724704,0.7385003642980712,0.6736629418213105,0.7319166493881119,0.6841665276198361,0.7143630474774989,0.726953933495611,0.7475071896272367,0.6881686195640874,0.707576800113365,0.7389299753130828,0.7118127601458796,0.6993182669777274,0.7085324827956349,3
0.5724682250948901,0.6003620137555655,0.7074480624023638,0.6581089533975619,0.6329103680496297,0.7809829343769326,0.7415869329588909,0.7501026996559719,0.7277139663378356,0.7546903082675196,0.7266172671429353,0.7426504982751425,0.7660425836590135,0.7432199144207758,0.7093556164193658,0.7519029714568631,0.7591157285000508,0.7333657976813369,0.7300092934025776,0.7233066939210084,1
0.570854019844145,0.5818694995499898,0.6796368497440238,0.6229606522257506,0.6550430782227428,0.7619370511377005,0.7426938298668733,0.7423920611237355,0.7150714676359906,0.7216206751408397,0.6838163174649335,0.6909430720800744,0.710466150465507,0.6940396263037564,0.6938295924658043,0.7127600242031302,0.7241307324479576,0.7212210562567178,0.6788658818442601,0.6939364816109309,9
0.5734079632323947,0.6002859368962208,0.7007138680710698,0.6616995066848352,0.6345949714186598,0.77166179092469,0.7378694524856819,0.743484692818194,0.728600103123675,0.7462028685946216,0.7238835269771717,0.7538077446893394,0.765013982771594,0.7507826705810421,0.7095249976228268,0.7609332060754301,0.76353015590131,0.7382798650986618,0.7340672689143339,0.7282037022880438,1
0.5700469160684294,0.5668773711692481,0.6777705551967391,0.6422877203977364,0.7094565750455816,0.7725470936905035,0.7996541086460525,0.7924661406586144,0.730657861295526,0.7368386233316557,0.7341094998594593,0.7393572716353678,0.7506430216335689,0.7596201725828118,0.7636158777569804,0.7378881382629131,0.7588266474086576,0.7511913996234163,0.7102513373016741,0.7047678804233297,2
0.5719036360889509,0.593272342538774,0.6990537848850249,0.6475442471356292,0.6368240968421196,0.770800509244575,0.7486203499647875,0.7488447454303483,0.7282847916372225,0.7515160482053682,0.7239144619218292,0.7447688351342877,0.770030635419601,0.7471032397768227,0.702538692572505,0.7543602598823529,0.7546207133937344,0.7291285768373243,0.7327317491690941,0.7235002507306998,1
0.5733025701073566,0.5959987782911229,0.7050427438876053,0.6657871504138266,0.649099124513053,0.7823979713142679,0.7476016134025325,0.7618196873979808,0.7402455952913376,0.7479833767307956,0.7354080835651093,0.750393776084343,0.7679097443596208,0.7535921864306518,0.7157508404965578,0.7577008784374609,0.7539644554541278,0.730771650956911,0.7303856222392636,0.7289804265044577,1
0.5309995990625582,0.5594659413970449,0.667489746809771,0.7016451320707786,0.6211402088981997,0.6419278892587806,0.7249903112757771,0.7799673732323222,0.7417226980730384,0.7325348344076341,0.7752092079937629,0.7603726289168001,0.7333220661778295,0.7334582653930259,0.7079947659209542,0.7035994511286043,0.6957488023450635,0.7036889419684201,0.6812679585059376,0.710791767035954,0
0.5517582004753543,0.5415072869311213,0.6556726372493779,0.6142143724650186,0.6876268592188337,0.7133785882486556,0.7762033029927452,0.7752768750603628,0.720008329115905,0.7110086817071157,0.757511737139227,0.7091113613154082,0.6574875766304163,0.7010385127401123,0.7406488541221995,0.7365322658369876,0.7083394141431802,0.7030191406528972,0.7172254298402365,0.6584474547930077,5
0.5613887624975046,0.49439860561906857,0.6553650804992327,0.6663405637766642,0.6997660486749364,0.6868326170470052,0.7190436890874803,0.7333609104900832,0.7282740747709214,0.707309936473709,0.6518661646529798,0.7152173731451106,0.7099952214519624,0.7113735441681622,0.7006188899152624,0.7191584453319539,0.7207995255485272,0.7082665377361052,0.7065758411832541,0.6794577027636224,7
0.5778381235409602,0.6242748681654111,0.7174934713662664,0.6543968012230176,0.7408310166941683,0.7810383976851775,0.7741016645803765,0.7925316409153522,0.7843087783291021,0.7550184928592237,0.7705859656371953,0.7482627307977184,0.7112807547462643,0.7605901732586589,0.7454663479236787,0.7454455510872396,0.7546724864203772,0.7219993347728174,0.728817239987819,0.6896954386209466,8
0.5707162559949838,0.6227171911017324,0.6935653754990533,0.6959109978158483,0.6860388379886615,0.79238946231707,0.8473194893840708,0.7554269810563069,0.755613852126556,0.761871808689203,0.7390380948294701,0.7339532794353647,0.7613745239462386,0.7687479025132165,0.7660748314423909,0.7436262746056046,0.7584203378003336,0.7427843099727108,0.720584380841387,0.7051961423654316,6
0.5651989843590709,0.5768117815777799,0.6853376487251777,0.6270103433402459,0.651749443052636,0.7470432423394863,0.7500420870980999,0.7564709813227988,0.7019958576844473,0.7082196947660939,0.6900414053930576,0.6895983493148556,0.7012022578494157,0.717247757235515,0.6946004949770272,0.7189257623498029,0.7213164121066649,0.7146553067638247,0.6801489684623698,0.696393351073327,9
0.5561015148187914,0.5605943798767198,0.678421003462568,0.6305490773229958,0.7030858357340022,0.7676984353352229,0.7443392152378385,0.7901591086575828,0.7520593810682938,0.753286368325873,0.7041567098049537,0.7085167735385525,0.6692524309138449,0.7327580463615941,0.7076128809750974,0.7246305491200616,0.7090423294218412,0.7087300807139973,0.6985053145792834,0.6638973112556177,5
0.5745381996528436,0.6089021454089949,0.6810826815091483,0.6819096409426725,0.6830755971711112,0.7831704866242226,0.7593287444976246,0.7997724800700763,0.8159888291366064,0.7640922987992891,0.7328991179641711,0.7138211384456475,0.7262259159441036,0.7285963300110891,0.7110351092421539,0.7320363211433829,0.7387737346293188,0.7245476908689766,0.724891298910888,0.6959514041630397,4
0.5810082870971477,0.626537917489117,0.7241504700219987,0.6604999312226643,0.7384570226938438,0.7916437537283092,0.7704795022205808,0.801517928792955,0.790448458556666,0.7701375697184818,0.7814423208074611,0.7479206892821341,0.7083661029561843,0.7627736018136033,0.7586937996032903,0.7446873794442124,0.7404567023345554,0.7258930160736301,0.7338745403992469,0.6959482429130471,8
0.5244079301731188,0.5526909983640576,0.6507863834686985,0.6847775992807087,0.6088899121504308,0.6267323292422846,0.701627818773193,0.7488920288184333,0.7197947999172515,0.707896633983236,0.7545500836252712,0.7486807653804753,0.7180946570106355,0.7219084877795483,0.6957939585651471,0.696938546409627,0.6733601491740627,0.6860413120135391,0.6695878439725909,0.7061523585293032,0
0.5865761914156398,0.547594722918159,0.6381872084941739,0.633068704611386,0.6526190296898536,0.7314695806472423,0.719847339625913,0.7133374221030813,0.6573374494140916,0.7146997236366732,0.7105107750726367,0.716624194091051,0.7253441399067458,0.7507722844330049,0.7032878128300851,0.7140801092774124,0.7382197595632412,0.7247326561027463,0.6891835739244413,0.6931608509826224,3
0.5315449157995125,0.5546138459964565,0.6558572766114052,0.6957192999599665,0.6174747944358678,0.6283257384702833,0.7130557725639517,0.7506251373759253,0.7205078974607539,0.7204067680386756,0.7577494906988147,0.7517332548243766,0.7112332957336696,0.7165434282868615,0.6941003197993448,0.6928905599469597,0.6788732688227237,0.6892720333913119,0.6697501577322286,0.7024780380325324,0
0.5569810913534982,0.5592798546409296,0.669435195711621,0.6313140523315076,0.7064983937980309,0.7591141495366636,0.774140608756959,0.8085792718628484,0.7636876159586216,0.7670234723142546,0.7163873858167764,0.729270409274164,0.6928503759027722,0.739134222691053,0.7124819254145729,0.7359804650035289,0.7421821579469453,0.7393726550539473,0.7015982863961989,0.6771731069369804,5
0.5759220932564107,0.601604887417916,0.7034642315288011,0.6616017314984152,0.6455593345378627,0.7865268682344065,0.7476147487799223,0.7499425971560998,0.7380509715059944,0.754850265827568,0.7395214723217253,0.7570846437900863,0.7707731817462253,0.7627513888986276,0.7180631427827798,0.7615081652831994,0.7629668539226029,0.7347361227123002,0.7377301531510023,0.727496160654209,1
0.5598676535257514,0.5696083883503567,0.6660316738393812,0.6334506966159414,0.6967566025125745,0.771231776248059,0.7708605985289264,0.7939004796382234,0.7204103353571754,0.7453870603123541,0.7140354590020146,0.7515246335511608,0.7463038786874825,0.7577850110424886,0.7498177162498473,0.7578225990602959,0.7664889198971127,0.741968173652975,0.704473140903985,0.704138193008777,2
0.5670191855284671,0.564911054903862,0.6806731262713407,0.6368590957541371,0.7116406996836313,0.7640241170111742,0.789212040033721,0.8035188925212119,0.7424725481192176,0.7395545071075346,0.7199353101416354,0.7465606482026216,0.7253101840115977,0.7547519409950579,0.75227117613895,0.7527798845206157,0.7613922747757571,0.7519006431368687,0.7167769653349482,0.7012639854241212,2
0.5731585984867674,0.5940027187600309,0.7038987296387905,0.652864643539904,0.6366313840680045,0.7848984281869715,0.7426236315602082,0.7593136285353053,0.7196842197327741,0.7523672784851226,0.7196192627372533,0.741059884291013,0.7774412270905655,0.7424629336003729,0.7182501727707354,0.7553478348323264,0.7607966345138875,0.7358424240864401,0.7307682794751138,0.7166408336376536,1
0.5746656960160772,0.6172319652321252,0.6796229787788564,0.6934973515710409,0.6727628618235594,0.7744801063929349,0.8479129711422162,0.775047357726762,0.7755923006306378,0.7718608777878763,0.7471971312468491,0.7129072338272578,0.7423943805760049,0.7667384902735297,0.7605604172442649,0.752793638719095,0.7573120590608886,0.7396392648715213,0.708913514247192,0.7052338514441852,6
0.584214230751191,0.6091191425929161,0.6905593132372088,0.6756643952261161,0.6894145829880318,0.7928359775780708,0.7704770190278314,0.8073785251672229,0.8089575963831351,0.773006555502801,0.7417118232812465,0.7170826544326652,0.74460589094815,0.7500264008557376,0.720854708736614,0.7529754509965169,0.75898094140745,0.7458093512611105,0.718258399780555,0.6994314886195896,4
0.5245168371280923,0.5499541391804422,0.6469045888276922,0.6872754712201705,0.6073390423409939,0.6198801849492862,0.7080701284776557,0.7524389446298647,0.722512499238937,0.7111573030680706,0.7586838458354662,0.7471630815698616,0.7121981793585788,0.7220817742212855,0.7003005948642699,0.691431944590378,0.6814708706671555,0.692575051676358,0.6705821674764696,0.7117898970921099,0
0.5708233170765039,0.5981370027908557,0.714843960850087,0.6373321429940949,0.7301139115411077,0.76806157417489,0.7666189340021974,0.7942297557846179,0.7673366628918811,0.7132845126272171,0.7520178655310805,0.7207232961665972,0.6646555610220513,0.7533815743871617,0.7466569830476338,0.7295034160124478,0.7399819690546318,0.7224788711952986,0.7003733755340293,0.69077334959167,5
0.5708269497460947,0.5960037340798905,0.7018968031661252,0.6607113853875478,0.6408063679707054,0.7797611799831402,0.7457833442845372,0.7600199096847486,0.7238749099348769,0.7514376127908643,0.7128072245168566,0.7434339560775354,0.7685501505278458,0.7442858349035166,0.7132171464537304,0.7480578750133277,0.7572924605707239,0.7289077605855039,0.7265949925929623,0.7193626171446877,1
0.5776198109659489,0.6074524177578674,0.6841297120623769,0.6282980632672613,0.6490549576281835,0.7516796572247042,0.7871743739828955,0.7378498915099378,0.6872091431888021,0.7365348656990321,0.7244002827372957,0.6575793759557268,0.6889885017112398,0.7175584206840334,0.7168150592708624,0.7002525571215797,0.7176622299114911,0.7138016555089632,0.6861961633489425,0.679318221882362,9
0.570220999551352,0.5648039810222065,0.6781606105432337,0.6401416215220603,0.7118157556133295,0.7705391844922634,0.7811657766071436,0.8034989334565479,0.7370162236481195,0.7358886012359064,0.7238388666602873,0.7428852918497384,0.7467975063760567,0.7391754623066249,0.7385870191797868,0.7508892952559172,0.7655059806887596,0.7337566777268837,0.7022763745534467,0.7021442994728762,2
0.5799095023271048,0.6095735619757809,0.7373987248051141,0.6490130687146232,0.7363261497482776,0.789443620443231,0.7867035698512557,0.8056050379204822,0.774663908752727,0.7301202127888492,0.7798973210849305,0.7304785126730046,0.6713090229760545,0.765700411604156,0.7538768989389982,0.7191385439519286,0.7527336883928788,0.7295799372868411,0.7046457262380181,0.693083183518328,5
0.5866455997304898,0.6279189221349855,0.7103308393716967,0.6348226188641959,0.7339407878221942,0.7740304014571349,0.7688457581783967,0.7950263120371246,0.7632495826700446,0.7469455186145044,0.7661576467745718,0.7375469923999721,0.708133864585828,0.7552198739760221,0.7571680215958794,0.7595758221561283,0.7531831331260292,0.7365221924499323,0.7385667467879083,0.6895855684492972,8
0.5672886268970988,0.6174355372621021,0.7034197385555354,0.6392219461844164,0.7214741412806682,0.7633448790133461,0.741258737017783,0.7790941627642474,0.7400567987376977,0.7159884379556907,0.7545416655560362,0.7266501541143816,0.7003560392276038,0.7547953306085482,0.744685325766149,0.7567552699315867,0.7595190400232736,0.7308311148410196,0.7382882531578789,0.6929889661532265,8
